,userId,Recommendation
3874,25769,"[(1233, 3.826463222503662), (1217, 3.764464855194092), (954, 3.6583752632141113), (3037, 3.611034631729126), (1150, 3.5450260639190674), (1270, 3.4968671798706055), (2804, 3.461998462677002), (1127, 3.2917211055755615), (1959, 3.2713863849639893), (2090, 3.0468404293060303)]"
3875,176535,"[(36, 4.189937591552734), (4465, 3.961927652359009), (3252, 3.9310245513916016), (1073, 3.909454345703125), (514, 3.6069560050964355), (165, 3.528947591781616), (2124, 3.1898298263549805), (1627, 3.1878416538238525), (852, 3.15319561958313), (2581, 3.0569419860839844)]"
3876,188080,"[(858, 4.238789081573486), (6787, 3.905627965927124), (1291, 3.8807804584503174), (1265, 3.775261878967285), (6104, 3.751599073410034), (1394, 3.706592559814453), (1968, 3.68216872215271), (4103, 3.6489975452423096), (6290, 2.9222183227539062), (5308, 2.84930157661438)]"
3877,53144,"[(3435, 4.105385780334473), (923, 3.9862141609191895), (8477, 3.9692797660827637), (6787, 3.911943197250366), (6385, 3.9047727584838867), (3504, 3.8597543239593506), (1270, 3.8545432090759277), (2804, 3.845912218093872), (2917, 3.8010339736938477), (7139, 3.783876419067383)]"
3878,3298,"[(858, 4.225729465484619), (48516, 3.986672878265381), (3681, 3.9062745571136475), (2917, 3.776113510131836), (1387, 3.707181692123413), (70286, 3.6034116744995117), (253, 3.4326062202453613), (4725, 3.3047986030578613), (3409, 3.2338056564331055), (4446, 3.232170343399048)]"
3879,73644,"[(1089, 4.092164039611816), (955, 4.075939655303955), (923, 4.072425842285156), (1300, 4.017136573791504), (1291, 3.9707579612731934), (1834, 3.873896360397339), (1968, 3.675037384033203), (456, 3.5907180309295654), (1179, 3.483018159866333), (2985, 3.102060317993164)]"
3880,225354,"[(6787, 4.1454176902771), (1243, 4.030686855316162), (1387, 3.993513584136963), (508, 3.9930851459503174), (262, 3.9339709281921387), (1653, 3.931128978729248), (3181, 3.92055606842041), (5064, 3.8674046993255615), (3252, 3.857128381729126), (2005, 3.7105188369750977)]"
3881,28074,"[(71899, 4.165837287902832), (2997, 4.023805141448975), (6283, 4.016592025756836), (55814, 3.9640650749206543), (55118, 3.9286389350891113), (8873, 3.8706936836242676), (1653, 3.8591623306274414), (62511, 3.8331425189971924), (101, 3.779926061630249), (33166, 3.746384859085083)]"
3882,183075,"[(1270, 3.0691027641296387), (46578, 3.023228645324707), (3114, 2.9643025398254395), (58047, 2.85910701751709), (59784, 2.736767053604126), (31660, 2.7190499305725098), (3444, 2.6557703018188477), (5108, 2.652993679046631), (53125, 2.608916759490967), (8866, 2.56083083152771)]"
3883,63031,"[(1250, 4.446566104888916), (1276, 4.402655124664307), (1270, 4.280742168426514), (2997, 4.273311614990234), (3334, 4.260401248931885), (1387, 4.193522930145264), (16, 4.127084255218506), (4881, 4.108559608459473), (6953, 4.032634735107422), (956, 4.003597259521484)]"
3884,267883,"[(858, 4.169914722442627), (541, 3.9290640354156494), (1270, 3.755544662475586), (32, 3.716202735900879), (3671, 3.710284471511841), (1265, 3.679263114929199), (1387, 3.6256661415100098), (3654, 3.5194926261901855), (2797, 3.4494059085845947), (3702, 3.358189105987549)]"
3885,56285,"[(541, 4.034794330596924), (109487, 3.88710618019104), (1265, 3.801032781600952), (2918, 3.7923743724823), (44665, 3.752469778060913), (110501, 3.727783203125), (70286, 3.650742292404175), (115617, 3.5940356254577637), (87869, 3.56154465675354), (60756, 3.56154465675354)]"
3886,217175,"[(8128, 4.179413795471191), (1300, 4.156156063079834), (1291, 4.125603199005127), (3334, 4.073845863342285), (1537, 4.043828964233398), (508, 3.994180679321289), (1394, 3.977999687194824), (1694, 3.8014979362487793), (4523, 3.792348623275757), (956, 3.773776054382324)]"
3887,31549,"[(508, 4.207850933074951), (1968, 4.176736354827881), (2580, 4.084914207458496), (4019, 4.023595809936523), (539, 3.7882184982299805), (832, 3.7676265239715576), (6863, 3.7606542110443115), (6754, 3.697793483734131), (1614, 3.635976552963257), (2432, 3.581611156463623)]"
3888,76687,"[(3545, 4.1172099113464355), (32, 4.098932266235352), (1358, 4.097947120666504), (4329, 4.094351291656494), (2917, 4.0855607986450195), (3098, 4.056955337524414), (3296, 4.004101753234863), (1968, 3.9922280311584473), (3105, 3.8574111461639404), (982, 3.826740264892578)]"
3889,17516,"[(1968, 3.2967922687530518), (3682, 3.258129119873047), (1073, 3.2464511394500732), (3512, 3.154100179672241), (1372, 2.991468906402588), (2803, 2.926999807357788), (2432, 2.8862462043762207), (1687, 2.797041893005371), (695, 2.7700717449188232), (2792, 2.7661776542663574)]"
3890,61363,"[(1089, 3.6222410202026367), (48516, 3.550570011138916), (2010, 3.4996144771575928), (1265, 3.4178214073181152), (2918, 3.3407201766967773), (1699, 3.2428317070007324), (1959, 3.1663336753845215), (2140, 3.1265292167663574), (53519, 3.109360456466675), (3702, 3.046931028366089)]"
3891,100114,"[(1265, 3.56154465675354), (261, 3.56154465675354), (954, 3.56154465675354), (1968, 3.56154465675354), (1653, 3.56154465675354), (3098, 3.56154465675354), (2804, 3.56154465675354), (1321, 3.56154465675354), (2140, 3.554201126098633), (1350, 3.5527150630950928)]"
3892,171465,"[(1250, 4.342549800872803), (1217, 4.296085357666016), (1945, 4.288392066955566), (3504, 4.156451225280762), (3671, 4.117510795593262), (3098, 4.080896854400635), (3062, 4.07741641998291), (508, 4.052945613861084), (1394, 4.037449836730957), (3114, 4.021611213684082)]"
3893,264337,"[(5008, 4.120355606079102), (2131, 3.984297513961792), (1217, 3.974269151687622), (31437, 3.971721649169922), (7939, 3.961217164993286), (8128, 3.916929006576538), (3741, 3.8645870685577393), (2997, 3.7980194091796875), (32, 3.7779645919799805), (3814, 3.7540223598480225)]"
3894,239732,"[(1256, 4.068160057067871), (1270, 3.909165859222412), (1084, 3.896488666534424), (1243, 3.833669900894165), (1968, 3.7062158584594727), (1073, 3.552457094192505), (1554, 3.426344394683838), (2797, 3.3953895568847656), (3699, 3.280190944671631), (1129, 3.264237880706787)]"
3895,170147,"[(1212, 4.3393168449401855), (541, 4.226599216461182), (947, 4.215099334716797), (1089, 4.21434211730957), (2176, 4.121868133544922), (2300, 4.113482475280762), (32, 4.056606769561768), (1358, 4.055586338043213), (1537, 4.033792495727539), (1387, 3.984204053878784)]"
3896,92666,"[(7254, 3.381676197052002), (6708, 3.3713533878326416), (40278, 3.306215524673462), (5349, 3.1993918418884277), (5299, 3.1953089237213135), (8644, 3.1821842193603516), (27706, 3.1251773834228516), (26152, 3.0924813747406006), (344, 2.9666759967803955), (61248, 2.9637420177459717)]"
3897,34330,"[(48516, 4.468912124633789), (83132, 4.293495178222656), (3114, 4.252322196960449), (16, 4.235785007476807), (79702, 4.200875282287598), (143367, 4.106895446777344), (107406, 3.6747231483459473), (165, 3.603654146194458), (8644, 3.341108798980713), (45517, 3.2561700344085693)]"
3898,260942,"[(858, 4.699785232543945), (4973, 4.6089653968811035), (168252, 4.39636754989624), (718, 4.356807708740234), (2139, 4.350167751312256), (54995, 4.299826145172119), (253, 4.243598937988281), (94777, 4.147871971130371), (5265, 4.088954925537109), (661, 4.0784759521484375)]"
3899,25858,"[(1233, 4.283620834350586), (541, 4.246651649475098), (1653, 3.9471499919891357), (2081, 3.7574381828308105), (6538, 3.56154465675354), (597, 3.56154465675354), (6863, 3.5586531162261963), (2985, 3.5526154041290283), (47950, 3.529682159423828), (1752, 3.1859004497528076)]"
3900,38756,"[(48516, 4.215814590454102), (924, 4.1073222160339355), (2997, 4.076608180999756), (98124, 4.07656192779541), (102194, 3.8970868587493896), (97923, 3.7763619422912598), (106918, 3.7350635528564453), (113862, 3.7214512825012207), (69951, 3.570526123046875), (54281, 3.56154465675354)]"
3901,264601,"[(955, 4.4497880935668945), (1104, 4.397836208343506), (36, 4.382238388061523), (1263, 4.362330436706543), (32, 4.343247890472412), (4970, 4.31445837020874), (1387, 4.288442611694336), (1083, 4.031809329986572), (1129, 3.9114718437194824), (252, 3.7250638008117676)]"
3902,244337,"[(1256, 3.9333205223083496), (923, 3.898560047149658), (3819, 3.8010478019714355), (36, 3.7845678329467773), (3814, 3.7421092987060547), (1834, 3.677649974822998), (44665, 3.632068157196045), (3114, 3.5917303562164307), (33166, 3.566204786300659), (5325, 3.56154465675354)]"
3903,76102,"[(858, 4.244067192077637), (955, 3.9871418476104736), (1270, 3.855166435241699), (1263, 3.847601890563965), (1387, 3.7266759872436523), (7022, 3.7101597785949707), (1968, 3.663996696472168), (3606, 3.596144437789917), (3252, 3.538259744644165), (6183, 3.483898162841797)]"
3904,202794,"[(1276, 3.236997127532959), (1291, 3.0715103149414062), (1387, 3.0328781604766846), (1968, 2.9750630855560303), (2081, 2.5586204528808594), (539, 2.2091848850250244), (1569, 2.016512870788574), (2432, 1.9972196817398071), (516, 1.8646628856658936), (4018, 1.810462236404419)]"
3905,127326,"[(3681, 4.048192024230957), (924, 4.002745628356934), (3504, 3.9839746952056885), (1270, 3.979158878326416), (1265, 3.9120032787323), (4881, 3.758488178253174), (353, 3.555978536605835), (1627, 3.454331636428833), (6218, 3.3348493576049805), (6863, 3.3189895153045654)]"
3906,142426,"[(4973, 4.324786186218262), (541, 4.3035807609558105), (6796, 4.0439133644104), (968, 3.9484198093414307), (4036, 3.780747175216675), (1127, 3.743515729904175), (1350, 3.6552610397338867), (539, 3.0239686965942383), (2803, 2.822314500808716), (1405, 2.7803783416748047)]"
3907,235260,"[(947, 3.898376226425171), (955, 3.8789799213409424), (1291, 3.76401424407959), (1270, 3.719292640686035), (1387, 3.5407626628875732), (1394, 3.5278120040893555), (1321, 3.394345760345459), (597, 3.181440830230713), (1372, 3.1716761589050293), (970, 3.1678667068481445)]"
3908,267001,"[(1276, 4.234127044677734), (2918, 4.016241073608398), (55118, 3.985443592071533), (6773, 3.9731853008270264), (2797, 3.7455010414123535), (253, 3.654878616333008), (353, 3.6020307540893555), (49651, 3.594144821166992), (4975, 3.5733895301818848), (165, 3.5716724395751953)]"
3909,29474,"[(1089, 4.147176742553711), (1834, 3.9428255558013916), (90439, 3.872607946395874), (81932, 3.8674185276031494), (26172, 3.7894232273101807), (968, 3.775064706802368), (115617, 3.756621837615967), (5383, 3.5400304794311523), (101864, 3.4561071395874023), (5348, 3.2169036865234375)]"
3910,18104,"[(1250, 4.129654884338379), (1276, 4.066546440124512), (2804, 3.88702654838562), (1265, 3.8246498107910156), (3114, 3.7277731895446777), (2797, 3.440941572189331), (165, 3.3990838527679443), (3153, 3.38517427444458), (2177, 3.3074402809143066), (1083, 3.2769017219543457)]"
3911,266363,"[(1212, 3.9218173027038574), (924, 3.6004533767700195), (4848, 3.5581448078155518), (53123, 3.514023780822754), (2912, 3.3932278156280518), (33166, 3.379229784011841), (4901, 3.2494256496429443), (3298, 3.216792106628418), (2407, 2.9511466026306152), (5299, 2.7943718433380127)]"
3912,138875,"[(1276, 4.151339530944824), (955, 4.111819267272949), (923, 4.111497402191162), (3088, 4.030930995941162), (1263, 3.9844536781311035), (1270, 3.9741005897521973), (32, 3.95711612701416), (1291, 3.9406397342681885), (1103, 3.880746603012085), (3114, 3.761345624923706)]"
3913,126182,"[(3307, 4.142838478088379), (4973, 4.109311103820801), (32898, 3.807584047317505), (5632, 3.7923789024353027), (46578, 3.7520971298217773), (74458, 3.68204402923584), (1968, 3.56992769241333), (33166, 3.2246744632720947), (158238, 3.16587495803833), (7162, 2.88126540184021)]"
3914,141225,"[(4973, 3.744746208190918), (48516, 3.699707508087158), (71899, 3.695225477218628), (2997, 3.56154465675354), (32, 3.56154465675354), (33660, 3.5590598583221436), (62511, 3.5582611560821533), (1694, 3.548415184020996), (77307, 3.547410488128662), (74458, 3.534420967102051)]"
3915,279231,"[(1276, 4.088074207305908), (1084, 3.906918525695801), (2918, 3.8415281772613525), (1935, 3.8002007007598877), (2333, 3.8001248836517334), (535, 3.7632319927215576), (2312, 3.5630393028259277), (2081, 3.4426746368408203), (2407, 3.339014768600464), (2124, 3.2191765308380127)]"
3916,93441,"[(170705, 4.439815998077393), (109487, 4.0082597732543945), (74458, 3.8944714069366455), (27700, 3.894000291824341), (63876, 3.8138442039489746), (148671, 3.766940116882324), (718, 3.7213311195373535), (78039, 3.699228286743164), (89761, 3.56154465675354), (4725, 3.56154465675354)]"
3917,85286,"[(1217, 4.326267242431641), (955, 4.289084434509277), (1263, 4.181377410888672), (1265, 4.130396842956543), (1243, 4.12591552734375), (1387, 4.09145450592041), (968, 3.9787375926971436), (1179, 3.9182534217834473), (165, 3.705604076385498), (188, 3.5824825763702393)]"
3918,11039,"[(1217, 3.9564924240112305), (3091, 3.8650007247924805), (134853, 3.8147616386413574), (2997, 3.7559523582458496), (162414, 3.747236967086792), (6283, 3.698446035385132), (46578, 3.643512487411499), (2924, 3.6032726764678955), (74458, 3.5840249061584473), (1968, 3.520075559616089)]"
3919,9976,"[(858, 4.098029136657715), (1291, 3.5804367065429688), (162414, 3.4702117443084717), (46578, 3.3622374534606934), (168252, 3.3419294357299805), (106766, 3.325623035430908), (71535, 3.2399802207946777), (103341, 3.1970789432525635), (59369, 3.0567891597747803), (165, 2.948357105255127)]"
3920,30026,"[(858, 4.220489978790283), (1900, 4.084057331085205), (1089, 3.9753034114837646), (923, 3.9574193954467773), (1104, 3.872633218765259), (1291, 3.8565073013305664), (109487, 3.838015556335449), (1265, 3.749546527862549), (46578, 3.73022723197937), (79702, 3.564021587371826)]"
3921,206094,"[(1233, 4.429207801818848), (32, 4.25884485244751), (3671, 4.254848480224609), (535, 4.168837547302246), (1653, 4.14567756652832), (2105, 3.8127634525299072), (188, 3.723222255706787), (252, 3.5527870655059814), (1355, 3.539599657058716), (479, 3.4318714141845703)]"
3922,30618,"[(170705, 3.96124005317688), (3062, 3.506939172744751), (4019, 3.350680112838745), (7570, 3.2259960174560547), (8984, 3.1085126399993896), (3704, 3.0368783473968506), (106785, 3.028078317642212), (748, 3.0259249210357666), (56775, 3.016127109527588), (6287, 2.9561800956726074)]"
3923,132430,"[(2918, 3.5905752182006836), (493, 3.56154465675354), (8873, 3.56154465675354), (4901, 3.56154465675354), (40278, 3.56154465675354), (4848, 3.56154465675354), (1968, 3.56154465675354), (253, 3.5563833713531494), (5299, 3.52972674369812), (6863, 3.473890781402588)]"
3924,165187,"[(1233, 3.957732915878296), (1276, 3.9214510917663574), (3504, 3.738762855529785), (1537, 3.659834623336792), (1387, 3.609485626220703), (2912, 3.552802324295044), (3526, 3.3975889682769775), (2985, 3.2440178394317627), (2105, 3.243083953857422), (2407, 3.2137820720672607)]"
3925,97212,"[(4848, 3.998359441757202), (60950, 3.799940347671509), (6218, 3.466151237487793), (8644, 3.379030704498291), (52973, 3.3617606163024902), (6936, 3.301011562347412), (91622, 3.1504340171813965), (34048, 3.074326515197754), (56169, 2.902721881866455), (1438, 2.6125259399414062)]"
3926,216730,"[(541, 4.059669494628906), (32, 3.8641695976257324), (1265, 3.8299386501312256), (1653, 3.711398124694824), (3702, 3.56154465675354), (253, 3.56154465675354), (53125, 3.56154465675354), (6708, 3.56154465675354), (5349, 3.56154465675354), (1801, 3.518104076385498)]"
3927,173741,"[(6385, 3.594524383544922), (32, 3.5621800422668457), (1394, 3.481822967529297), (5064, 3.4694173336029053), (33166, 3.4619674682617188), (3114, 3.4309945106506348), (6796, 3.4294779300689697), (7254, 3.3920412063598633), (4901, 3.373556613922119), (253, 3.245462656021118)]"
3928,217605,"[(32, 3.643115997314453), (57504, 3.636971950531006), (63082, 3.56154465675354), (82459, 3.5490055084228516), (70286, 3.5428905487060547), (71535, 3.4871246814727783), (90603, 3.3460545539855957), (1129, 3.290029764175415), (105213, 3.152942180633545), (47640, 2.682798147201538)]"
3929,7589,"[(3435, 3.987806797027588), (1250, 3.976562976837158), (7215, 3.926111936569214), (541, 3.8929214477539062), (923, 3.857933521270752), (1104, 3.767939805984497), (36, 3.7412936687469482), (3038, 3.7302212715148926), (1358, 3.674372434616089), (3671, 3.669623374938965)]"
3930,209509,"[(1212, 3.949880599975586), (1250, 3.8804023265838623), (1945, 3.8000636100769043), (7762, 3.7042672634124756), (6787, 3.6698551177978516), (6993, 3.663961887359619), (6385, 3.661715269088745), (1291, 3.641788959503174), (924, 3.633744716644287), (1263, 3.5963797569274902)]"
3931,129808,"[(1250, 4.241155624389648), (4973, 4.198320388793945), (541, 4.1740007400512695), (2966, 4.030082702636719), (1537, 3.9716994762420654), (1265, 3.9640724658966064), (3098, 3.9501748085021973), (53123, 3.915959119796753), (81932, 3.884509325027466), (71282, 3.8717479705810547)]"
3932,26676,"[(3098, 3.648165225982666), (3114, 3.575298309326172), (2407, 3.56154465675354), (70286, 3.56154465675354), (2872, 3.56154465675354), (122920, 3.56154465675354), (5299, 3.56154465675354), (1127, 3.56154465675354), (4225, 3.56154465675354), (2105, 3.56154465675354)]"
3933,103253,"[(1265, 3.679096221923828), (33166, 3.5798444747924805), (122916, 3.5573551654815674), (166461, 3.5298898220062256), (143355, 3.499730348587036), (106918, 3.4283998012542725), (253, 3.395336866378784), (8641, 3.331493377685547), (7373, 3.253011465072632), (94777, 3.222322463989258)]"
3934,249244,"[(8827, 4.08125114440918), (3037, 4.045289039611816), (1270, 3.98488450050354), (6104, 3.8961544036865234), (968, 3.7298922538757324), (918, 3.6927263736724854), (2797, 3.554957389831543), (2081, 3.5124289989471436), (6218, 3.4116482734680176), (6974, 3.3949666023254395)]"
3935,110006,"[(924, 4.067198753356934), (32, 4.011745452880859), (1265, 3.98061466217041), (79008, 3.9034924507141113), (1968, 3.897878408432007), (71535, 3.8336944580078125), (2005, 3.661400318145752), (2140, 3.568976879119873), (353, 3.56154465675354), (165, 3.56154465675354)]"
3936,217728,"[(1945, 4.596903324127197), (1244, 4.554997444152832), (1291, 4.52872371673584), (1084, 4.505384922027588), (1265, 4.4748029708862305), (1394, 4.438632965087891), (1653, 4.4100189208984375), (16, 4.400127410888672), (2173, 4.244722366333008), (2140, 4.209037780761719)]"
3937,89280,"[(541, 3.673236846923828), (1291, 3.56154465675354), (1127, 3.56154465675354), (3671, 3.56154465675354), (1265, 3.56154465675354), (229, 3.56154465675354), (852, 3.410348415374756), (3791, 3.3572940826416016), (4080, 3.319528818130493), (2792, 3.312098741531372)]"
3938,13764,"[(1233, 3.785918951034546), (1104, 3.5962343215942383), (32, 3.56154465675354), (2333, 3.509644031524658), (1358, 3.5090224742889404), (2918, 3.4997897148132324), (3671, 3.4691739082336426), (1946, 3.4592700004577637), (6027, 3.4224231243133545), (3747, 3.3867878913879395)]"
3939,114993,"[(1250, 4.425963401794434), (1270, 4.255131244659424), (1263, 4.2496185302734375), (16, 4.09730863571167), (101, 4.044336795806885), (1827, 4.040726661682129), (1694, 3.995771884918213), (2005, 3.930774211883545), (1127, 3.922295093536377), (57, 3.7996606826782227)]"
3940,2158,"[(170705, 4.451652526855469), (109487, 4.026963233947754), (1270, 4.0139079093933105), (1265, 3.948347568511963), (74458, 3.914656639099121), (106782, 3.899078130722046), (33166, 3.846125841140747), (82459, 3.838855028152466), (79702, 3.7853951454162598), (158238, 3.7099339962005615)]"
3941,255169,"[(1089, 3.682769775390625), (5064, 3.56154465675354), (53123, 3.56154465675354), (1270, 3.56154465675354), (1291, 3.56154465675354), (3105, 3.56154465675354), (3098, 3.56154465675354), (33660, 3.56154465675354), (165, 3.496575355529785), (106918, 3.4775915145874023)]"
3942,105266,"[(1212, 4.138105392456055), (7215, 4.030898094177246), (4973, 4.028088569641113), (923, 3.9673666954040527), (1291, 3.8671019077301025), (3671, 3.7906017303466797), (253, 3.56154465675354), (4799, 3.56154465675354), (6281, 3.520237445831299), (6645, 3.4996018409729004)]"
3943,223930,"[(541, 3.278869867324829), (6787, 3.2172274589538574), (81932, 2.9222004413604736), (2918, 2.899012327194214), (1073, 2.8803203105926514), (2712, 2.710468053817749), (508, 2.698234796524048), (661, 2.3629589080810547), (2985, 2.293154239654541), (539, 1.9649944305419922)]"
3944,44725,"[(1291, 4.042693138122559), (1270, 4.013278007507324), (2997, 4.003812313079834), (7139, 3.9493370056152344), (1394, 3.885396718978882), (7158, 3.811391592025757), (968, 3.7749173641204834), (2580, 3.7482621669769287), (3072, 3.6768689155578613), (2929, 3.6311211585998535)]"
3945,14368,"[(109487, 4.109228134155273), (1270, 4.096994400024414), (32, 4.065348148345947), (106782, 3.9798707962036133), (1653, 3.9310381412506104), (79702, 3.824800968170166), (158238, 3.772239923477173), (106766, 3.758761167526245), (60161, 3.5889713764190674), (3702, 3.44572114944458)]"
3946,136955,"[(1276, 3.8828067779541016), (36, 3.716256856918335), (33660, 3.6190271377563477), (2918, 3.602381706237793), (3098, 3.595120906829834), (74458, 3.5748696327209473), (4901, 3.56154465675354), (5064, 3.56154465675354), (59369, 3.56154465675354), (2580, 3.56154465675354)]"
3947,111311,"[(2010, 4.23274040222168), (1270, 4.154911041259766), (6283, 4.139945983886719), (3671, 4.1202497482299805), (1387, 4.056241989135742), (63082, 4.024990081787109), (70286, 3.9715051651000977), (54995, 3.818652629852295), (597, 3.45332407951355), (104, 3.438429117202759)]"
3948,41011,"[(1233, 4.161627292633057), (1276, 4.1306586265563965), (541, 4.1198272705078125), (71899, 4.107306957244873), (1244, 4.047146797180176), (1273, 4.039073944091797), (924, 3.991685390472412), (79008, 3.8191134929656982), (4848, 3.7844643592834473), (62511, 3.7591700553894043)]"
3949,135346,"[(7022, 3.498950242996216), (1968, 3.4388720989227295), (2140, 3.2393558025360107), (2005, 3.1946072578430176), (2985, 3.06923508644104), (443, 3.0245139598846436), (63, 2.7070436477661133), (6595, 2.5764920711517334), (5151, 2.4634954929351807), (4654, 2.434471607208252)]"
3950,208117,"[(4973, 3.8937714099884033), (1089, 3.8468170166015625), (2997, 3.6715097427368164), (32, 3.642266273498535), (3098, 3.587364912033081), (55118, 3.5419974327087402), (1394, 3.5252745151519775), (33166, 3.5057027339935303), (2580, 3.503011703491211), (53550, 3.4454262256622314)]"
3951,118639,"[(1945, 4.416778564453125), (541, 4.411909103393555), (48516, 4.405361175537109), (924, 4.318281650543213), (2966, 4.301562309265137), (2997, 4.293404579162598), (2918, 4.243945598602295), (167746, 4.086718559265137), (45517, 3.8654892444610596), (539, 3.797938346862793)]"
3952,115841,"[(858, 4.100322723388672), (1089, 3.8292324542999268), (6104, 3.469226360321045), (70728, 3.3572323322296143), (46723, 3.3284788131713867), (253, 2.998124122619629), (2797, 2.9895389080047607), (1627, 2.8879122734069824), (2867, 2.682135581970215), (3430, 2.354975461959839)]"
3953,204113,"[(1089, 4.180724143981934), (3546, 4.022156715393066), (32, 4.018023490905762), (2917, 4.003782749176025), (2918, 3.9793028831481934), (1968, 3.904653787612915), (1350, 3.6269776821136475), (353, 3.566978931427002), (832, 3.56154465675354), (3963, 3.56154465675354)]"
3954,34434,"[(16, 3.8602781295776367), (1073, 3.8046607971191406), (3252, 3.800046920776367), (671, 3.756260395050049), (4901, 3.7433109283447266), (2797, 3.6993587017059326), (165, 3.56154465675354), (597, 3.560349702835083), (2105, 3.522193193435669), (6936, 3.507946491241455)]"
3955,9613,"[(858, 3.852450132369995), (541, 3.548840045928955), (923, 3.4748342037200928), (63082, 3.3569822311401367), (102194, 3.3373563289642334), (1387, 3.324532985687256), (1968, 3.2842893600463867), (97921, 3.20174241065979), (115617, 3.190457582473755), (7254, 3.154710531234741)]"
3956,136005,"[(946, 4.10877799987793), (1270, 4.105952739715576), (1358, 4.073533535003662), (3671, 4.06979513168335), (1387, 4.003127098083496), (3526, 3.5816948413848877), (2124, 3.133122205734253), (2581, 2.684156656265259), (2410, 2.6250784397125244), (208, 2.44952130317688)]"
3957,65115,"[(1250, 4.325589179992676), (541, 4.264437675476074), (1089, 4.252659797668457), (2176, 4.163680553436279), (1270, 4.129489898681641), (1834, 4.067119598388672), (3181, 3.857123374938965), (2872, 3.541964054107666), (3786, 3.2226908206939697), (2665, 3.0787353515625)]"
3958,253702,"[(1809, 4.15714168548584), (46578, 4.036543846130371), (77307, 3.9281530380249023), (46723, 3.856023073196411), (253, 3.690516948699951), (8644, 3.5970780849456787), (6218, 3.5927205085754395), (5299, 3.589407205581665), (6595, 3.56154465675354), (7154, 3.56154465675354)]"
3959,175501,"[(1233, 3.7838921546936035), (1089, 3.7123823165893555), (955, 3.692056179046631), (923, 3.6916370391845703), (2580, 3.56154465675354), (1694, 3.56154465675354), (32, 3.56154465675354), (1073, 3.549792528152466), (1374, 3.525886058807373), (2312, 3.5232365131378174)]"
3960,142919,"[(4973, 4.343921184539795), (1244, 4.263909339904785), (1653, 4.0438337326049805), (3114, 4.037422180175781), (968, 3.947636365890503), (4019, 3.6971046924591064), (2413, 3.485161066055298), (2105, 3.341407299041748), (3699, 3.2505037784576416), (3729, 3.216398000717163)]"
3961,46770,"[(109487, 4.116537094116211), (176371, 4.090488433837891), (8607, 4.062049865722656), (1374, 3.8715767860412598), (8644, 3.5870447158813477), (103141, 3.5644538402557373), (6281, 3.56154465675354), (2124, 3.5040361881256104), (344, 3.434368371963501), (434, 3.4148523807525635)]"
3962,9731,"[(1250, 4.223994255065918), (4973, 4.180402755737305), (1244, 4.0851945877075195), (3681, 4.07582950592041), (109487, 4.02134895324707), (106782, 3.892958402633667), (90439, 3.866943120956421), (1968, 3.857597589492798), (71282, 3.8488035202026367), (79702, 3.7788703441619873)]"
3963,90875,"[(109487, 4.7410993576049805), (2804, 4.734402179718018), (1265, 4.7155280113220215), (106782, 4.699063777923584), (3114, 4.688687324523926), (1968, 4.687077045440674), (1073, 4.652163505554199), (115617, 4.649658679962158), (122920, 4.614304542541504), (173145, 4.578052997589111)]"
3964,50135,"[(858, 4.148186206817627), (1276, 3.915616035461426), (541, 3.9029157161712646), (923, 3.868137836456299), (2300, 3.7582316398620605), (32, 3.68684720993042), (3135, 3.6077041625976562), (1103, 3.598708152770996), (3074, 3.5899248123168945), (3105, 3.56154465675354)]"
3965,263973,"[(541, 3.6059255599975586), (44665, 3.56154465675354), (7162, 3.56154465675354), (168252, 3.56154465675354), (5064, 3.56154465675354), (2712, 3.553546190261841), (597, 3.546896457672119), (104, 3.5181376934051514), (5265, 3.4217445850372314), (3827, 3.378521680831909)]"
3966,87777,"[(48516, 4.216468334197998), (1291, 4.1140851974487305), (2300, 4.11135196685791), (924, 4.108044147491455), (109487, 4.098640441894531), (1270, 4.086297988891602), (2997, 4.077348709106445), (3671, 4.04955530166626), (63082, 3.9488635063171387), (71535, 3.881558895111084)]"
3967,32232,"[(1089, 3.9571502208709717), (44665, 3.6785404682159424), (16, 3.5858540534973145), (1073, 3.56154465675354), (3285, 3.56154465675354), (68073, 3.56154465675354), (165, 3.56154465675354), (59784, 3.56154465675354), (63, 3.56154465675354), (6373, 3.56154465675354)]"
3968,64857,"[(48516, 3.8174667358398438), (1291, 3.6584599018096924), (1265, 3.5575802326202393), (6283, 3.4997973442077637), (2918, 3.4785473346710205), (1653, 3.4627225399017334), (6663, 3.461071491241455), (3105, 3.3517982959747314), (1321, 3.3463640213012695), (6708, 3.3419275283813477)]"
3969,237979,"[(1233, 4.198768615722656), (1276, 4.16886043548584), (1089, 4.145305633544922), (1291, 4.040778160095215), (2997, 4.0018415451049805), (32, 3.977524995803833), (1265, 3.9456396102905273), (1103, 3.902174711227417), (508, 3.900472640991211), (3114, 3.862734794616699)]"
3970,3212,"[(1273, 4.333779335021973), (3741, 4.307527542114258), (16, 4.086017608642578), (44665, 3.9495019912719727), (97923, 3.818467378616333), (27604, 3.7132909297943115), (113862, 3.5899903774261475), (8641, 3.439663887023926), (102407, 3.2597579956054688), (52973, 3.173830986022949)]"
